id,name,repo_url,local_path
22577,horde_groupware,git@github.com:horde/groupware.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33834/groupware
35667,mini-xml,git@github.com:michaelrsweet/mxml.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33734/mini-xml
36173,libsass,git@github.com:sass/libsass.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/25641/libsass
19346,encfs,git@github.com:vgough/encfs.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/9008/encfs
47764,webaccess,git@github.com:bosim/zarafa-webaccess.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33925/webaccess
20499,zammad,git@github.com:zammad/zammad.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33941/zammad
32006,nettle,git://git.lysator.liu.se/nettle/nettle,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/21429/libnettle
19409,rssh,git@github.com:srvrco/rssh.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/34293/rssh
46739,open-iscsi,git@github.com:open-iscsi/open-iscsi.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33756/open-iscsi
42912,kannel,git@github.com:markjeee/kannel.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33751/kannel
32055,libmatroska,git@github.com:Matroska-Org/libmatroska.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/14684/libmatroska
26676,cisco_policy_suite,git@github.com:allengarvin/cisco-policy-suite.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33791/cisco_policy_suite
26153,pygresql,git@github.com:Cito/PyGreSQL.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33705/pygresql
38433,slock,git@github.com:chjj/slock.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33907/slock
49325,suitecrm,git@github.com:salesagility/SuiteCRM.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33915/suitecrm
27466,libdbus,git://anongit.freedesktop.org/git/dbus/dbus,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/20269/dbus
24895,pcs,git@github.com:ClusterLabs/pcs.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33949/pcs
22669,jasperreports_library,git@github.com:TIBCOSoftware/jasperreports.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33842/jasperreports_library
16000,cms_made_simple,git@github.com:cmsmadesimple/cmsmadesimple-2-0.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33795/cms_made_simple
46758,abiword,git@github.com:AbiWord/abiword.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33454/abiword
32396,boa,git@github.com:omega8cc/boa.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33724/boa
20296,libxcb,git@github.com:stapelberg/libxcb.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33681/libxcb
18980,netpbm,git@github.com:spakin/netpbm.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33673/netpbm
38781,xbmc,git@github.com:xbmc/xbmc.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/17268/kodi_xbmc-antiquated_skin.touched_xbmc
42835,guile,git@github.com:cky/guile.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33750/guile
43882,blackcat_cms,git@github.com:BlackCatDevelopment/BlackCatCMS.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33780/blackcat_cms
41954,nullmailer,git@github.com:bruceg/nullmailer.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/2109/nullmailer
50881,swift3,git@github.com:openstack/swift3.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33917/swift3
25351,context,git@github.com:NUinfolab/context.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33797/context
30825,libotr,git@github.com:off-the-record/libotr.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33718/libotr
44668,mpg123,git@github.com:dominictarr/mpg123.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/29885/mpg123
41279,jforum,git@github.com:rafaelsteil/jforum3.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33843/jforum
39684,mosquitto,git@github.com:eclipse/mosquitto.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/23635/mosquitto
5128,inspircd,git@github.com:inspircd/inspircd.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/10919/inspircd
10522,simgear,git://git.code.sf.net/p/flightgear/simgear,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/18103/flightgear_flightgear_simgear
16205,augeas,git@github.com:hercules-team/augeas.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/30007/augeas
12781,ntp,git@github.com:ntp-project/ntp.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/13980/NTP_project
19269,x_server,git@github.com:mirror/xserver.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/29805/xserver
30462,libxrandr,git@github.com:freedesktop/xorg-libXrandr.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33860/libxrandr
34971,libgxps,git@github.com:GNOME/libgxps.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33731/libgxps
283,accountsservice,git@github.com:freedesktop/accountsservice.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33455/accountsservice
1462,rush,git@github.com:shenwei356/rush.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33546/rush
761,netbsd,git@github.com:netbsd/src.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/8367/netbsd
21151,opencv,git@github.com:Itseez/opencv.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/2966/opencv
9865,fontforge,git@github.com:fontforge/fontforge.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/6373/fontforge
15650,nodejs,git@github.com:nodejs/node.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/21030/node
34292,webrtc,git@github.com:webrtc/webrtc-org.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/30022/webrtc_project
11958,ioquake3,git@github.com:ioquake/ioq3.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/123/ioq3
9244,libofx,git@github.com:libofx/libofx.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/29871/libofx_project
35862,xserver,git@github.com:guzza/Xserver.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/13729/Xserver
13123,tor,git@github.com:torproject/tor.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/29841/torproject
18625,tk_toolkit,git@github.com:tcltk/tk.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/10660/tcltk_sampleextension_tclconfig_tcloo_thread_tcl_tk
2059,tntnet,git@github.com:maekitalo/tntnet.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/16416/tntnet
12818,libxslt,git@github.com:GNOME/libxslt.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/29950/xmlsoft
14951,cyrus_imap_server,git@github.com:cyrusimap/cyrus-imapd.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/321/cyrus-imapd
13209,postgresql,git://git.postgresql.org/git/postgresql,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/28488/postgres
8779,cygwin,git://sourceware.org/git/newlib-cygwin,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/20220/cygwin
17291,python-keystoneclient,git@github.com:openstack/python-keystoneclient.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/32611/python-keystoneclient
40930,python-markdown2,git@github.com:trentm/python-markdown2.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/30062/markdown2
13006,wordpress,git@github.com:WordPress/WordPress.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33932/wordpress
26848,mercurial,git@github.com:guillermooo/Mercurial.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33868/mercurial
14293,salt,git@github.com:saltstack/salt.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31986/salt
27817,djblets,git@github.com:djblets/djblets.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31971/djblets
23098,ansible,git@github.com:ansible/ansible.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31953/ansible
21912,neon,git@github.com:c4s4/neon.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33692/neon
16830,weblogic_server,git@github.com:oracle/weblogic-kubernetes-operator.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33928/weblogic_server
15508,rubygems,git@github.com:rubygems/rubygems.org.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33290/rubygems.org
31710,bluez,git@github.com:aguedes/bluez.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33722/bluez
13948,silverstripe,git@github.com:silverstripe/silverstripe-framework.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33905/silverstripe
12903,zabbix,git@github.com:zabbix/zabbix.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33624/zabbix
12739,gitlab,git@github.com:gitlabhq/gitlabhq.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33827/gitlab
12954,check_mk,git@github.com:tribe29/checkMK.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33789/check_mk
17655,koffice,git@github.com:KDE/koffice.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33850/koffice
17727,activemq,git@github.com:apache/activemq.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/798/activemq
48494,geode,git@github.com:apache/geode.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/762/geode
13897,kay_framework,git@github.com:kframework/k.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33846/kay_framework
17517,libpng3,git@github.com:glennrp/libpng.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/29928/greg_roelofs
15533,mono,git@github.com:mono/mono.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/17698/mono
13089,ruby_on_rails,git@github.com:rails/rails.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33166/rails
14167,ganeti,git@github.com:ganeti/ganeti.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33823/ganeti
16192,couchdb,git@github.com:apache/couchdb.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33798/couchdb
13422,otrs,git@github.com:OTRS/otrs.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33881/otrs
14398,unbound,git@github.com:NLnetLabs/unbound.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33645/unbound
21516,wt,git@github.com:emweb/wt.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33688/wt
17883,ajenti,git@github.com:Eugeny/ajenti.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31926/ajenti
14121,mailman,git@github.com:terencehonles/mailman.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33865/mailman
24634,libthai,git@github.com:tlwg/libthai.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33704/libthai
13019,ovirt,git@github.com:oVirt/ovirt-engine.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33882/ovirt
15623,subversion-plugin,git@github.com:jenkinsci/subversion-plugin.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/32365/subversion-plugin
14126,cobbler,git@github.com:cobbler/cobbler.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31941/cobbler
13199,teampass,git@github.com:nilsteampassnet/TeamPass.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33919/teampass
14403,bibliography,git://anongit.freedesktop.org/gstreamer/gst-plugins-base,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/2304/gstreamer_gst-libav_cerbero_gst-plugins-bad_gst-devtools_gst-plugins-good_gnonlin_gst-plugins-base
15417,wicd,git@github.com:dpaleino/wicd.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33929/wicd
12667,zarafa_collaboration_platform,git@github.com:LECKERBEEFde/docker-zarafa.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33942/zarafa_collaboration_platform
14001,sogo,git@github.com:inverse-inc/sogo.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/29846/sogo
7925,krb5,git@github.com:krb5/krb5.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/234/krb5
20324,browser,git@github.com:brave/brave-browser.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33784/browser
15156,go,git@github.com:golang/go.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33832/go
13177,owncloud,git@github.com:owncloud/core.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33883/owncloud
14937,tcl_tk,git@github.com:tcltk/tcl.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/4337/tcltk_sampleextension_tclconfig_tcloo_thread_tcl
14140,joomla,git@github.com:joomla/joomla-cms.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33844/joomla
23254,hadoop,git@github.com:apache/hadoop.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/767/hadoop
13228,ctools,git@github.com:ctools/ctools.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33802/ctools
24581,asn1c,git@github.com:vlm/asn1c.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/19080/asn1c
14463,request_tracker,git@github.com:bestpractical/rt.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33898/request_tracker
13373,squirrelmail,git@github.com:sitle/squirrelmail-src.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33914/squirrelmail
20510,less,git@github.com:vbwagner/less.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33683/less
18339,kubernetes,git@github.com:kubernetes/kubernetes.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33853/kubernetes
28740,greenbone_security_assistant,git@github.com:greenbone/gsa.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33833/greenbone_security_assistant
18798,mathopd,git@github.com:michielboland/mathopd.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33672/mathopd
21934,libcloud,git@github.com:cloudkick/libcloud.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31985/libcloud
20387,appstream,git@github.com:ximion/appstream.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/11357/appstream
13427,mecab,git@github.com:taku910/mecab.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33635/mecab
14659,owncloud_server,git@github.com:owncloud/core.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33883/owncloud
19571,soapui,git@github.com:SmartBear/soapui.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/32349/soapui
16506,cacti,git@github.com:Cacti/cacti.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33786/cacti
33171,evolution-data-server,git://gitlab.gnome.org/GNOME/evolution-data-server,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/62/evolution-data-server
13523,cms_made_simple,git@github.com:cmsmadesimple/cmsmadesimple-2-0.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33795/cms_made_simple
28004,misp,git@github.com:MISP/MISP.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33870/misp
13312,groupware,git@github.com:horde/groupware.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33834/groupware
15101,chicken,git@github.com:bazurbat/chicken-scheme.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33655/chicken
15176,python-dns,git@github.com:rthalley/dnspython.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33896/python-dns
29443,dashbuilder,git@github.com:dashbuilder/dashbuilder.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/32496/dashbuilder
21786,s3ql,git@github.com:s3ql/s3ql.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33903/s3ql
13359,sblim-sfcb,git@github.com:kkaempf/sblim-sfcb.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33633/sblim-sfcb
45454,latex2rtf,git@github.com:magsilva/latex2rtf.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33755/latex2rtf
14579,dotcms,git@github.com:dotCMS/core.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33807/dotcms
15547,mojarra,git@github.com:javaserverfaces/mojarra.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/32522/mojarra
16523,cantata,git@github.com:CDrummond/cantata.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/28903/cantata
20244,tomcat,git@github.com:apache/tomcat.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/790/tomcat
17548,ganglia-web,git@github.com:ganglia/ganglia-web.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33824/ganglia-web
12995,cloudforms,git@github.com:ramrexx/CloudForms_Essentials.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33794/cloudforms
15827,fail2ban,git@github.com:fail2ban/fail2ban.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31902/fail2ban
30409,directfb,git@github.com:DirectFB/directfb.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33717/directfb
13696,viewvc,git@github.com:viewvc/viewvc.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33923/viewvc
33265,craft_cms,git@github.com:craftcms/cms.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33800/craft_cms
17470,rsyslogd,git@github.com:rsyslog/rsyslog.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/24260/rsyslog
17420,xtrabackup,git@github.com:percona/percona-xtrabackup.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/4279/percona-xtrabackup
14712,foomatic-filters,git@github.com:Distrotech/foomatic-filters.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/6185/foomatic-filters
15703,dstat,git@github.com:dagwieers/dstat.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31923/dstat
16504,portage,git@github.com:gentoo/portage.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33890/portage
19889,darwin_streaming_server,git@github.com:macosforge/dss.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33680/darwin_streaming_server
32038,arcadwy_arcade_script,git@github.com:Yeraze/ytnef.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/10693/ytnef
14964,yum,git@github.com:henrysher/yum.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33939/yum
14897,wolf_cms,git@github.com:wolfcms/wolfcms.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33931/wolf_cms
17672,block_class,git://git.drupalcode.org/project/block_class,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33781/block_class
20199,glpi,git@github.com:glpi-project/glpi.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33828/glpi
12936,ht_editor,git@github.com:sebastianbiallas/ht.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/24751/hte
15384,dokuwiki,git@github.com:splitbrain/dokuwiki.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33806/dokuwiki
26345,matrixssl,git@github.com:matrixssl/matrixssl.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33707/matrixssl
15217,reportbug-ng,git@github.com:venthur/reportbug-ng.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31946/reportbug-ng
14009,freeipa,git@github.com:freeipa/freeipa.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33817/freeipa
47824,initramfs-tools,git@github.com:emmericp/initramfs-tools.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33759/initramfs-tools
22417,oracle_berkeley_db,git@github.com:Positeral/libdb5.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33696/oracle_berkeley_db
31877,i_librarian,git@github.com:mkucej/i-librarian.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33839/i_librarian
52041,winpcap,git@github.com:wireshark/winpcap.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33765/winpcap
14291,cherrypy,git@github.com:cherrypy/cherrypy.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/31978/cherrypy
17766,openstack,git@github.com:openstack/openstack.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33880/openstack
12733,projectforge,git@github.com:micromata/projectforge.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33892/projectforge
12634,jenkins,git@github.com:jenkinsci/jenkins.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/32294/jenkins
10258,lxqt,git@github.com:lxde/lximage-qt.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/23616/LXQt_libqtxdg_lxinput-qt_lximage-qt
1016445,bijiben,git://salsa.debian.org/gnome-team/gnome-notes,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/134/bijiben
36817,libmad,git@github.com:markjeee/libmad.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/9125/libmad
28141,webkitgtk,git@github.com:Metrological/webkitgtk.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33927/webkitgtk
1016450,bind9,git@github.com:isc-projects/bind9.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/340/bind9
21069,yassl,git@github.com:yassl/yassl.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33937/yassl
48934,libwebp,git@github.com:webmproject/libwebp.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33762/libwebp
282,atk,git://gitlab.gnome.org/GNOME/atk,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/665/atk
1023368,sleuthkit,git@github.com:sleuthkit/sleuthkit.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/13555/sleuthkit
2781,libupnp,git@github.com:yixia/libupnp.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33559/libupnp
7882,aptitude,git@github.com:kini/aptitude.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/542/aptitude
8907,kdepim,git://anongit.kde.org/kdepim,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/229/kdepim
9229,libsolv,git@github.com:openSUSE/libsolv.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/97/libsolv
9969,npapi-vlc,git://code.videolan.org/videolan/npapi-vlc,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/26770/npapi-vlc
11366,winscp,git@github.com:winscp/winscp.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/29960/winscp
15960,oprofile,git@github.com:marcusmueller/oprofile.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33659/oprofile
3462,openwsman,git@github.com:Openwsman/openwsman.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33562/openwsman
12917,nmap,git@github.com:nmap/nmap.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33625/nmap
13687,openoffice,git@github.com:apache/openoffice.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/29913/sun
14556,silverlight,git@github.com:MicrosoftArchive/SilverlightToolkit.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33904/silverlight
17287,forms,git@github.com:orbeon/orbeon-forms.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33816/forms
42801,plonepas,git@github.com:plone/Products.PlonePAS.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33889/plonepas
33699,home-assistant,git@github.com:home-assistant/home-assistant.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/32665/home-assistant
19224,midnight_commander,git@github.com:MidnightCommander/mc.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/151/midnight-commander
13414,namazu,git@github.com:osrg/namazu.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33634/namazu
18624,script_security,git@github.com:jenkinsci/script-security-plugin.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/32441/script-security-plugin
16633,limesurvey,git@github.com:LimeSurvey/LimeSurvey.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33863/limesurvey
27306,eject,git@github.com:Rightpoint/Eject.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33712/eject
16369,odoo,git@github.com:odoo/odoo.git,/REPOS/repo-pipeline/scan/repo_clone_local/repo_dir/library_repos/git/33948/odoo
